PLS_id,g1,resopfrac,tleaf,twood,troot,aleaf,awood,aroot,c4,leaf_n2c,awood_n2c,froot_n2c,leaf_p2c,awood_p2c,froot_p2c,amp,pdia
591.0,0.36880590013716996,0.5597482380613279,7.913630440195423,70.05020392221374,6.777468781247125,0.29625,0.1475,0.55625,0.0,0.010398079615923185,0.00899739947989598,0.017154430886177238,0.001895879175835167,0.0015655260652130427,0.0013269653930786157,0.3893248913012594,0.0
592.0,5.589739921213572,0.49489674333665246,5.166773819033888,47.98760828740435,7.84417464270272,0.30625,0.09625,0.5975,0.0,0.038578715743148626,0.007587317463492699,0.030674134826965394,0.0010281056211242248,0.0005286094018803762,0.0022199439887977596,0.241530824901262,0.0
593.0,14.207399842303534,0.2477187673492795,0.3485125748555739,58.03883330470273,2.767764363642161,0.0725,0.24,0.6875,0.0,0.02146729345869174,0.009367073414682937,0.03932086417283456,0.0027630526105221044,0.001255761872374475,0.0019858971794358875,0.17407899577507552,0.010563039880732539
594.0,15.08290355087814,0.41787979524090524,5.897240452462811,18.423221030074636,7.710047531174823,0.305,0.13625,0.55875,0.0,0.013464692938587718,0.009771754350870174,0.025465093018603724,0.0006032206441288258,0.0007555858371674335,0.002285357071414283,0.2706604864171216,0.09595574248096725
595.0,14.581781401397237,0.5626404835030998,7.109758121255186,26.862327456058416,4.352493009288525,0.46625,0.2225,0.31125,0.0,0.03579215843168634,0.006509101820364073,0.006218243648729746,0.0022745549109821966,0.0010874267653530707,0.0010263052610522106,0.38778230955059523,0.0
596.0,0.19786479282885538,0.5913858997096859,3.673057716441982,52.123563108750105,7.554076365102818,0.44375,0.21875,0.3375,0.0,0.025948189637927586,0.009676535307061413,0.01974494898979796,0.0005294058811762352,0.0017400702540508104,0.0008234646929385877,0.5196207401147197,0.0355882715584007
597.0,14.046501756282469,0.5079151282417571,6.80255660494843,61.20465041280028,0.6304838425654669,0.245,0.695,0.06,0.0,0.007534506901380276,0.00850870174034807,0.023791758351670335,0.0019096819363872775,0.0006796970594118825,0.001009501900380076,0.5686221171752645,0.0
598.0,12.00102844012982,0.45836895696969243,7.990953874285578,27.782708659668767,6.257638600512519,0.14625,0.6825,0.17125,0.0,0.026816363272654534,0.008133426685337068,0.01891878375675135,0.002465393078615723,0.001323371874374875,0.002595619123824765,0.1370127260894202,0.0
599.0,18.83370753711271,0.4856702098646554,2.175632150751576,24.024540469331846,3.0526039961929916,0.3725,0.47125,0.15625,0.0,0.034902980596119224,0.007686737347469494,0.02407881576315263,0.003434586917383477,0.0004223651130226046,0.003043908781756351,0.9110070201078744,0.0
600.0,14.206455630643292,0.5360038255409092,1.471879619476464,33.54208995629164,5.041199202013732,0.14,0.5025,0.3575,0.0,0.02894478895779156,0.005197039407881576,0.03534406881376275,0.0013407681536307262,0.0004630690938187638,0.0031513302660532106,0.2819452714301507,0.0
601.0,5.0448483132069075,0.46303808474303837,3.626012766591905,60.13683729605076,4.500822139624526,0.4675,0.3825,0.15,0.0,0.026711342268453692,0.0036259251850370073,0.019380876175235047,0.002326765353070614,0.00024230174034806963,0.003475395079015803,0.2635865774428785,0.0
602.0,16.606548145180547,0.47851457091576843,4.408396840793847,63.702487720756515,7.859097785263732,0.6,0.29125,0.10875,0.0,0.010447089417883578,0.008161432286457292,0.032186437287457494,0.0026238247649529906,0.001999471894378876,0.0029322864572914583,0.5045272069785399,0.0
603.0,17.051472382505708,0.6113883372537057,2.1720514698599387,23.79056411070884,3.8758272984998103,0.21,0.1975,0.5925,0.0,0.03579215843168634,0.004400280056011202,0.028363672734546912,0.003141128225645129,0.00023540276055211045,0.000994498899779956,0.7575199268862028,0.08646183138299288
604.0,13.089677538037863,0.565107455928765,2.018812991834417,78.09148417081668,6.924287150578771,0.09,0.5725,0.3375,0.0,0.010790158031606323,0.0031484296859371876,0.014353870774154832,0.002622024404880976,0.00027127745549109823,0.0021959391878375676,0.512751912631155,0.09896060114162702
605.0,1.1927941737456829,0.6813824774924075,5.131431649454469,26.08347700352106,5.264662370874128,0.4725,0.40875,0.11875,0.0,0.03942588517703541,0.009962192438487697,0.007996599319863972,0.002363372674534907,0.002092608121624325,0.0008240648129625925,0.6742024546461584,0.052575544775392655
606.0,15.489060429797718,0.48735770684054025,4.813146253645301,41.079355211029586,0.4421306027737253,0.2425,0.6725,0.085,0.0,0.024568913782756552,0.009073014602920584,0.013702740548109622,0.0015586117223444689,0.0012461033006601321,0.0018892778555711141,0.8862530770434823,0.0
607.0,9.565993246264053,0.24561578633125392,1.8338195328353906,44.45379355409118,2.060932506438805,0.575,0.21375,0.21125,0.0,0.03059711942388478,0.0038891778355671135,0.015488097619523904,0.0013659731946389277,0.000418915623124625,0.0031333266653330665,0.318544374510915,0.042317823624031664
608.0,11.761152216213569,0.6256137784264743,3.023469282671808,9.768285003860875,8.096308290005041,0.2075,0.455,0.3375,0.0,0.016006201240248052,0.008480696139227846,0.01856871374274855,0.0007052410482096419,0.0011495175835167033,0.0006548309661932386,0.3519940313397967,0.09725698528479847
609.0,6.303334229298084,0.5043441642536879,5.920721866955725,49.97833998072511,8.120587914533212,0.43625,0.26,0.30375,0.0,0.03465093018603721,0.009532306461292259,0.03943288657731546,0.00289747949589918,0.0019946426085217044,0.0027846569313862775,0.5152692878951228,0.03282816128445899
610.0,9.944738788952598,0.2975002277926723,0.29918686042198644,77.47064439772798,0.39121570951364293,0.26375,0.3475,0.38875,0.0,0.02160732146429286,0.007080416083216644,0.0095999199839968,0.001112722544508902,0.0009970501300260053,0.0023945789157831564,0.2565912774194485,0.059418688728149406
611.0,9.515935646461475,0.6876268186164136,0.7728550787697203,53.758713524130194,3.0638405843290935,0.3375,0.3275,0.335,0.0,0.03410482096419284,0.006072214442888578,0.021145229045809164,0.0019966993398679734,0.0010391339067813564,0.0016390278055611123,0.7451012946392449,0.0
612.0,17.14999359772694,0.31984160709769965,3.6259672937534986,7.720278013192941,5.044274263180958,0.16875,0.6525,0.17875,0.0,0.029686937387477498,0.004718143628725745,0.008794758951790358,0.002758251650330066,0.0005003235847169435,0.0008498699739947989,0.03641439869511631,0.0
613.0,11.900685109480623,0.5964415997876484,7.813910354612573,68.74058926705624,1.4862733692763617,0.115,0.595,0.29,0.0,0.0209001800360072,0.004107621524304861,0.020690138027605522,0.001817863572714543,0.00042926409281856376,0.0017728545709141828,0.7977260535166181,0.0
614.0,18.33245871637237,0.3075770448721849,8.154647675005,1.4132402496549996,6.025799190867626,0.57625,0.32,0.10375,0.0,0.02680236047209442,0.009997199439887978,0.023490698139627928,0.003029505901180236,0.0023209643528705744,0.0031069213842768555,0.9706442261838885,0.05559908384194663
615.0,15.395447275089866,0.5698131107313362,7.259867200306561,32.31316229579487,4.905819145894601,0.12875,0.54125,0.33,0.0,0.005504100820164033,0.006286457291458292,0.00614122824564913,0.0010257051410282056,0.0010060188037607522,0.002946089217843569,0.8495961033287599,0.03700641771186939
616.0,14.007868425120412,0.4300521844687336,7.46035322159914,36.01258143246451,6.443518214956196,0.35125,0.5,0.14875,0.0,0.009438887777555511,0.008897979595919184,0.0073874774954991,0.0033787757551510303,0.0008390634926985399,0.001600620124024805,0.7792822318260958,0.0
617.0,16.29753976558143,0.39997790812892653,8.172585822658837,1.102312737836225,4.4885038082204956,0.1875,0.36875,0.44375,0.0,0.01555111022204441,0.0049561912382476495,0.028188637727545512,0.0027294458891778356,0.0011032944188837767,0.0025452090418083616,0.8315611960174991,0.014241860056133388
618.0,7.708969776894065,0.45996484944037525,5.290732177726295,43.682088420127215,2.4695919953278915,0.11,0.72875,0.16125,0.0,0.032844568913782755,0.006222044408881777,0.019891978395679136,0.002236747349469894,0.0001484756151230246,0.0015568113622724546,0.2546500038788435,0.08264032370515159
619.0,14.242263298555583,0.3919898868879612,7.210248086538705,18.95294476735881,6.91745793749202,0.0675,0.7525,0.18,0.0,0.026795359071814365,0.007837967593518704,0.010209041808361673,0.0009170834166833367,0.0011460680936187238,0.0025362072414482897,0.24946063821765474,0.0
620.0,3.1174744263855527,0.6718529916915915,1.1560505956307345,53.493787643812475,0.1289321853691537,0.0975,0.225,0.6775,0.0,0.026690338067613523,0.009046409281856372,0.02096319263852771,0.002077115423084617,0.001800781276255251,0.002261352270454091,0.4586250919338146,0.09779939669709183
621.0,16.410262080699464,0.2396278300351875,1.042537765354833,68.00626452029971,8.276870430920523,0.0575,0.14375,0.79875,0.0,0.007786557311462293,0.008214642928585716,0.02415583116623325,0.0030583116623324664,0.0017628368873774756,0.0017974594918983796,0.40136213483542266,0.0
622.0,4.164413118426146,0.26757349435548444,2.951328730039285,42.18643045151091,6.171599467348811,0.29875,0.3675,0.33375,0.0,0.0174624924984997,0.00987257451490298,0.0397619523904781,0.0013161632326465292,0.00025678959791958396,0.0031219243848769752,0.8653229473602804,0.0
623.0,8.316471455282404,0.2512061111775883,5.504437494697146,63.514641913635984,6.810485060424244,0.0775,0.63125,0.29125,0.0,0.03253650730146029,0.004921184236847369,0.016370274054810962,0.0017068413682736548,0.0002160856171234247,0.0007814562912582517,0.44882748607590434,0.06688829643144302
624.0,11.956153994383948,0.5384375415002851,4.8932275366467755,32.611767657217214,5.8062955477607785,0.2825,0.60625,0.11125,0.0,0.02073214642928586,0.004291058211642329,0.023042608521704342,0.0010629125825165034,0.0008763179835967194,0.003057111422284457,0.8940098987759678,0.08708070631720206
625.0,1.583712130523919,0.43544574392776114,4.0550878485243675,71.91117456820461,2.6801026974269724,0.48875,0.07875,0.4325,0.0,0.019380876175235047,0.007042608521704341,0.022650530106021204,0.0015112022404480897,0.0010487924784956992,0.002779255851170234,0.31873529359488534,0.03664916169424382
626.0,4.0622091249094945,0.5019984272010607,7.448299748297836,19.236679964261782,4.244237544816865,0.2,0.6575,0.1425,0.0,0.014437887577515504,0.009236847369473895,0.0213622724544909,0.002459391878375675,0.0006100173634726947,0.000533006601320264,0.5076665826755458,0.05001718222514149
627.0,1.7124328073824437,0.4313891812958909,2.660540623805026,54.23012347650756,8.1948562794187,0.095,0.555,0.35,0.0,0.01925485097019404,0.0070160032006401285,0.011427285457091419,0.0006230246049209842,0.00023540276055211045,0.0022529505901180235,0.39824571061136416,0.0
628.0,0.47607376709932814,0.2927118192184237,2.324996004220416,12.98031245729437,2.589830562597775,0.15625,0.09875,0.745,0.0,0.03135327065413083,0.00910382076415283,0.009802960592118423,0.0020015003000600122,0.0010653500300060012,0.0013857771554310863,0.1512377665270288,0.03228288955508865
629.0,12.367316353445402,0.22609227144171534,0.3165506499360623,40.358553887347576,7.686755349378025,0.055,0.5125,0.4325,0.0,0.013296659331866374,0.009213042608521705,0.02406481296259252,0.0017530506101220244,0.0002843855171034207,0.0015748149629925985,0.4152819621098421,0.0
630.0,5.279921319635964,0.45361440680318327,3.3133264731066956,59.184180014810714,5.672469283530612,0.37,0.3375,0.2925,0.0,0.023651730346069214,0.008760752150430085,0.019786957391478295,0.0008000600120024005,0.0013123335067013403,0.0026748349669933986,0.498913468762193,0.09232074869864614
631.0,1.6792572336218308,0.5738987014327512,2.376272639665025,54.03939951136584,0.9334351158305735,0.27375,0.49,0.23625,0.0,0.03305461092218444,0.00923124624924985,0.014010802160432087,0.0031639327865573114,0.0009163320664132828,0.002236747349469894,0.6080346422953605,0.0
632.0,16.103532542862755,0.4875584195540431,2.3724605296697447,30.527470019256082,1.8118897525432274,0.08,0.345,0.575,0.0,0.006785357071414283,0.0062178435687137434,0.03908281656331266,0.0030247049409881975,0.001504125145029006,0.0016354270854170834,0.23991263685308187,0.0
633.0,9.843871313921719,0.5831297890173068,2.0806499575222333,25.489178645477782,6.84469505797636,0.09,0.3925,0.5175,0.0,0.015509101820364073,0.008749549909981997,0.011574314862972595,0.0006944388877775555,0.0011550367673534708,0.0023921784356871374,0.49272115387666876,0.019248187068209986
634.0,5.6149995059074955,0.2724176210144561,2.1308279214839527,47.09247218110374,2.379788300477718,0.23875,0.5525,0.20875,0.0,0.010153030606121225,0.005727745549109822,0.02388977795559112,0.0014631926385277054,0.00119574074814963,0.0018154630926185238,0.3884419047625723,0.03457509796941813
635.0,18.913338402184845,0.6340403279233396,4.015818967098689,49.28989983857159,4.275570640190072,0.36,0.31125,0.32875,0.0,0.021215243048609722,0.007013202640528106,0.010146029205841168,0.002009901980396079,0.0015158534106821365,0.0008228645729145829,0.09503932374175537,0.0
636.0,15.462570192831427,0.27036759532339344,3.6587128109586384,35.18132172333944,6.8603032475765335,0.6075,0.33875,0.05375,0.0,0.028384676935387078,0.004160832166433287,0.03269053810762153,0.003441788357671534,0.0008618301260252051,0.0010449089817963593,0.7364049271381319,0.06802597269524635
637.0,4.350352877455433,0.44974664355564087,4.464601630019764,75.33531968850492,2.1720514698599387,0.6625,0.235,0.1025,0.0,0.017140428085617124,0.009458091618323665,0.019317863572714544,0.0005834166833366673,0.0008749381876375275,0.0017524504900980197,0.9947446993916139,0.08025453633987938
638.0,7.437241531935101,0.38528079669092075,2.76247289983485,12.527744244949789,4.27769678142785,0.35875,0.17375,0.4675,0.0,0.017539507901580317,0.004384876975395079,0.03212342468493699,0.001754850970194039,0.0007562757351470295,0.0014499899979996,0.0017624576455834858,0.03030772904293278
639.0,6.587955988047337,0.5609510315330815,5.295332523648132,30.56807454317103,2.486289216603759,0.6775,0.18625,0.13625,0.0,0.006197239447889578,0.005229245849169834,0.03977595519103821,0.003240748149629926,0.0012481729945989198,0.0031267253450690136,0.951824719523731,0.08746328377708636
640.0,9.019164173933898,0.39695685716365203,2.3966963058982063,73.19762721943782,0.7524978022168541,0.42625,0.41,0.16375,0.0,0.007359471894378876,0.007363272654530907,0.026011202240448093,0.0029040808161632328,0.0009798026805361074,0.0025662132426485297,0.7345870710944451,0.0
641.0,12.002753000298611,0.3268749289293714,0.24193198429957458,54.23012347650756,8.059405952536439,0.51375,0.2125,0.27375,0.0,0.019191838367673537,0.005187237447489498,0.012330466093218643,0.0021821364272854573,0.0008335443088617724,0.001374374874974995,0.6183461684967875,0.0
642.0,7.697197718361203,0.4288695327237445,4.182262544058343,7.769218837649017,0.7260580634382678,0.63125,0.27625,0.0925,0.0,0.01735747149429886,0.009099619923984798,0.03939087817563513,0.0014517903580716144,0.0011295105421084218,0.0025902180436087217,0.07194435776252094,0.07341109635294132
643.0,18.91570256832835,0.29045357755529655,0.8391244856477003,8.874261473430956,1.6012173567615073,0.17375,0.18,0.64625,0.0,0.035449089817963596,0.00811382276455291,0.034202840568113624,0.001982896579315863,0.0018773599519903983,0.0022511502300460095,0.13429112680397398,0.0
644.0,0.9967965536192146,0.24159450264438426,3.428323190450325,56.85095357920718,5.911098780710024,0.4625,0.43875,0.09875,0.0,0.01627225445089018,0.009649929985997199,0.03710842168433687,0.0022127425485097022,0.0009611754350870175,0.0022289457891578315,0.830531512177883,0.0
645.0,4.586525445710823,0.5063506261633376,4.589134022345451,69.37496432243603,3.643181655751253,0.35,0.3375,0.3125,0.0,0.02809761952390478,0.009481896379275856,0.012036407281456291,0.003204740948189638,0.002350629965993199,0.0011373274654930985,0.5405509986962597,0.05486747068670623
646.0,14.842604939756624,0.5390049420640948,6.037794472582331,43.159331586381285,7.830848761982266,0.51125,0.17875,0.31,0.0,0.038893778755751146,0.008168433686737347,0.03325765153030606,0.0019102820564112822,0.00012915847169433887,0.003259351870374075,0.7400187575817959,0.06535319079281324
647.0,17.420728956966162,0.3149860807342244,3.785557573939962,14.143617013640858,4.500230873080874,0.25,0.06875,0.68125,0.0,0.006995399079815964,0.004401680336067214,0.00952990598119624,0.0011301260252050411,0.00017124224844968996,0.0023309661932386476,0.12081560521567292,0.0
648.0,10.906056601059534,0.33497513830441605,3.595706147019932,66.64267366634117,3.2944495348269376,0.47875,0.35,0.17125,0.0,0.02345569113822765,0.007674134826965393,0.017063412682536507,0.0012285457091418283,0.0006617597119423886,0.0016258251650330066,0.5132696693887465,0.0
649.0,10.762937478242414,0.3478486971775493,7.6172913620977685,32.05135240277646,2.261922773607835,0.5675,0.06,0.3725,0.0,0.012813562712542508,0.008308461692338467,0.02358871774354871,0.0008018603720744148,0.0004803165433086618,0.0020555111022204442,0.23082947956405092,0.05005678770787413
650.0,16.101520276973467,0.6616353388330884,1.423365504908951,52.88083052532728,6.237542410322473,0.17125,0.31,0.51875,0.0,0.009130826165233048,0.008133426685337068,0.013191638327665532,0.001969093818763753,0.0015296513702740548,0.000539007801560312,0.040953935894921814,0.0
651.0,11.98096468719287,0.5808810675727243,0.32881536026826075,60.5752156640638,5.8886902778802614,0.145,0.08625,0.76875,0.0,0.019856971394278857,0.006705141028205641,0.023420684136827366,0.0013119623924784957,0.0006893556311262253,0.001109121824364873,0.09750185474308534,0.0
652.0,18.85106195715166,0.669842888774155,4.60777843133231,13.841763501844675,7.3517254905635525,0.34125,0.55,0.10875,0.0,0.039635927185437084,0.0053832766553310665,0.018848769753950792,0.0008240648129625925,0.0008459624724944991,0.0009806961392278455,0.98264250253108,0.0
653.0,3.2286938129666654,0.5597704145372231,2.337509253128669,47.8212329824825,7.012232569271381,0.42875,0.46625,0.105,0.0,0.037878575715143026,0.008132026405281056,0.010965193038607723,0.003023504700940188,0.0012785285057011404,0.0006518303660732147,0.11438987207160331,0.0
654.0,4.276816929279114,0.4562029627771153,5.602400151645901,58.559413437400494,4.827255601567227,0.28,0.235,0.485,0.0,0.014003800760152032,0.009459491898379677,0.021208241648329667,0.0014511902380476096,0.0012585214642928586,0.0028824764952990597,0.3848471950897033,0.031446127641673934
655.0,18.69811870716328,0.5111992366463938,5.485195685914481,50.120507867255796,1.2627412519055687,0.06625,0.065,0.86875,0.0,0.017854570914182837,0.008832166433286657,0.013534706941388277,0.0028320664132826566,0.0007749029805961193,0.0024521904380876173,0.2284868407501482,0.06855798583378313
656.0,3.3155550690038975,0.5760465160663255,5.537618677557126,41.383781833870145,0.8222855652614289,0.22375,0.14125,0.635,0.0,0.02062712542508502,0.008720144028805762,0.007940588117623524,0.0014499899979996,0.0008218160432086419,0.0018412682536507303,0.3965001482796275,0.034337267127630564
657.0,12.078595876826261,0.4530169491141787,5.952931568281129,6.837505522096217,7.973106771571501,0.2925,0.5475,0.16,0.0,0.0068833766753350675,0.00882236447289458,0.007163432686537308,0.002568013602720544,0.0018566630126025207,0.0026754350870174036,0.8970196901951333,0.0
658.0,1.2129532280454722,0.3034589533397154,5.343926204093976,28.129476623952748,7.311387950635657,0.055,0.6725,0.2725,0.0,0.02734846969393879,0.006489497899579916,0.02222344468893779,0.002710242048409682,0.0010708692138427687,0.0010977195439087818,0.990682526268605,0.0
659.0,7.485476346363975,0.4337064355979472,5.76289029356593,16.386617277177265,6.706111376834422,0.595,0.27375,0.13125,0.0,0.032179435887177435,0.004501100220044009,0.01809261852370474,0.0032773554710942188,0.0010729389077815564,0.001033506701340268,0.9857555321729164,0.0
660.0,1.8097163435368204,0.2844748180743353,7.8835763033996145,10.904574723163417,4.877809091937178,0.5775,0.29625,0.12625,0.0,0.03908281656331266,0.004090818163632727,0.010524104820964194,0.0009326865373074615,0.0004810064412882577,0.0020189037807561514,0.6010878038236804,0.01568110268036295
661.0,9.383595727021323,0.4938562655266811,1.6297537253677852,46.09720902317992,5.957656652064797,0.11625,0.2775,0.60625,0.0,0.030835167033406684,0.003485897179435887,0.01683236647329466,0.002785257051410282,0.00016434326865373075,0.0016078215643128627,0.6349690104927963,0.0
662.0,14.116537941080813,0.40295746829418533,5.155385279171477,30.5910132231521,5.512968872287901,0.46125,0.285,0.25375,0.0,0.029539907981596322,0.009690538107621525,0.03507801560312063,0.0019270854170834167,0.0009611754350870175,0.003102120424084817,0.9274551009850537,0.0860870220169601
663.0,3.5041119271619454,0.34206510030729786,5.035042802432521,39.44650689664633,6.155541666592338,0.115,0.085,0.8,0.0,0.037129425885177036,0.00786737347469494,0.013632726545309063,0.0012621524304860972,0.0011467579915983197,0.0010221044208841767,0.32605641006659575,0.03827528952403567
664.0,16.485121217783952,0.5345861666902518,5.639610798565007,37.45672925877376,2.053555205012324,0.48875,0.37375,0.1375,0.0,0.022965593118623725,0.005495299059811963,0.019793958791758354,0.000765253050610122,0.0008507917583516704,0.00096749349869974,0.8172315861966937,0.0
665.0,14.870930386192311,0.5797069452823977,5.0889730226051,4.325112863355479,7.558636512889694,0.5725,0.2375,0.19,0.0,0.019086817363472695,0.00626125225045009,0.034146829365873176,0.0026208241648329666,0.0008480321664332867,0.0027390478095619124,0.8800205661892462,0.0
666.0,2.629833969847834,0.3860763435340654,3.8473094409499833,8.53738952471471,7.774740579290492,0.4025,0.47625,0.12125,0.0,0.029189837967593522,0.006562312462492498,0.028216643328665737,0.003044508901780356,0.0012792184036807361,0.0031339267853570715,0.6001992931191354,0.0
667.0,12.836127195906105,0.48684433259971305,0.8503671872483703,32.62979559990403,5.487232773770879,0.44375,0.075,0.48125,0.0,0.006155231046209242,0.003470494098819764,0.025948189637927586,0.003244348869773955,0.0004913549109821964,0.002632826565313063,0.46388740257052213,0.029547948394367758
668.0,12.323376534641353,0.49459096815671,1.5560846717539165,32.611767657217214,0.1289321853691537,0.29375,0.64375,0.0625,0.0,0.034566913382676534,0.006472694538907782,0.02076715343068614,0.0022253450690138026,0.0015420695339067815,0.00096749349869974,0.25552003040282295,0.0
669.0,6.551612857589622,0.5633582259327896,3.160034457082079,7.6263726597131924,4.804194731499312,0.43125,0.40125,0.1675,0.0,0.005665133026605321,0.006440488097619524,0.02627725545109022,0.0027210442088417683,0.0008314746149229847,0.0008936787357471494,0.24118679792262884,0.08243841122579079
670.0,13.456473457373182,0.301356556957335,6.045547508858438,48.18624907089662,6.066660794943848,0.19625,0.40125,0.4025,0.0,0.03343268653730746,0.009682136427285458,0.031913382676535304,0.001501000200040008,0.00025885929185837174,0.0033601720344068812,0.7644138152128739,0.05144253945335802
671.0,4.888754168348222,0.48985250603822156,2.1240751285293538,56.371037308538924,2.505896451233415,0.1175,0.14,0.7425,0.0,0.01960492098419684,0.009339067813562713,0.03760552110422084,0.0023837767553510705,0.0021298626125225047,0.0010875175035007002,0.8756061652774826,0.03874849314093235
672.0,0.4187455483145256,0.225078112464759,1.9065615942697525,7.450409601725268,3.9066061962641663,0.77875,0.07625,0.145,0.0,0.016538307661532307,0.008347669533906782,0.02843368673734747,0.0015094018803760753,0.0011681448289657932,0.0034435887177435487,0.7731827805131843,0.0
673.0,3.5060544100999964,0.6474809331898225,7.825271138591995,62.52859407138544,2.0515590858255996,0.3075,0.5575,0.135,0.0,0.009081816363272655,0.009893578715743149,0.02013002600520104,0.0023477695539107822,0.0020822596519303863,0.0017170434086817364,0.23923418283385586,0.0
674.0,14.353449410988386,0.4982746920932483,4.490156737480701,70.66145748387767,7.6526786473200525,0.07875,0.26125,0.66,0.0,0.012281456291258253,0.009539307861572314,0.033131626325265055,0.0009800960192038407,0.0016524532106421286,0.0023039607921584316,0.9512367093676297,0.0
675.0,2.127384381113847,0.22191782866662046,6.420510976799946,73.89882400823207,7.238945956857663,0.2175,0.44875,0.33375,0.0,0.030534106821364274,0.009374074814962993,0.038515703140628126,0.002337567513502701,0.0006320940988197639,0.0022805561112222445,0.6882738693256883,0.0
676.0,17.023425929644073,0.26964302013730207,7.390848531174831,24.371013607164496,2.3103903586867447,0.5375,0.0725,0.39,0.0,0.006344268853770754,0.003851370274054811,0.03098219643928786,0.0019786957391478297,0.0009453077815563113,0.001892878575715143,0.8960353143700125,0.0
677.0,8.519993397142233,0.3850396712722832,2.4405104104030726,14.285319689561765,4.028478008040109,0.74875,0.19,0.06125,0.0,0.02946989397879576,0.00875375075015003,0.030639127825565115,0.0022793558711742346,0.0016448643328665735,0.0009620924184836968,0.3266393769134653,0.0
678.0,7.396191345648307,0.40463895199418864,5.364663762379937,19.70199303176005,3.1182827305820684,0.2725,0.2375,0.49,0.0,0.013667733546709342,0.0059489897979595925,0.0182746549309862,0.0029682936587317466,0.0006934950190038008,0.0023957791558311663,0.9514214488722913,0.04276095489431786
679.0,4.853474416567034,0.35726465052753553,0.6569759159561586,4.706438727289013,7.620516638369653,0.355,0.24625,0.39875,0.0,0.03205341068213643,0.004225245049009802,0.01975895179035807,0.002923884776955391,0.00011467061412282457,0.0033379675935187036,0.2469680974065513,0.0
680.0,1.1975241169298383,0.3570347656609848,6.051951021343462,23.681054481721112,6.6441208665743225,0.4025,0.32125,0.27625,0.0,0.028286657331466295,0.009959391878375676,0.027495499099819964,0.0008522704540908181,0.0006224355271054211,0.003016903380676135,0.19382396221286202,0.03957346475834987
681.0,12.009399845369451,0.28173088658595796,2.0638692606459927,78.78338135031385,5.1520510444345735,0.71,0.1425,0.1475,0.0,0.01981496299259852,0.0038219643928785758,0.021145229045809164,0.0033871774354870977,0.00048307613522704547,0.001473994798959792,0.33421225784630565,0.0
682.0,3.4128052870765035,0.6948082348253308,7.603061448500044,9.729475430536215,6.701288928393123,0.71875,0.12,0.16125,0.0,0.011609321864372874,0.008717343468693739,0.008507701540308062,0.002197139427885577,0.0003920096019203841,0.0023921784356871374,0.8682475497797225,0.05884216526351428
683.0,9.765078537440223,0.6251899067676202,5.931319220123835,41.78881390711545,7.348363368680842,0.1525,0.61375,0.23375,0.0,0.03259251850370074,0.00905761152230446,0.021516303260652132,0.0005708141628325665,0.00025678959791958396,0.0007736547309461892,0.2558537294494467,0.0
684.0,5.265312424981055,0.41316968582400426,6.051951021343462,9.768285003860875,7.2675153361204945,0.47375,0.105,0.42125,0.0,0.009102820564112823,0.007888377675535107,0.02329465893178636,0.0019906981396279255,0.0006389930786157231,0.0007856571314262853,0.08168991142693785,0.0
685.0,9.548899980590908,0.500317770340174,2.148440542567498,28.156483629394195,1.008152863421188,0.73625,0.19125,0.0725,0.0,0.031024204840968194,0.009315263052610523,0.03876075215043009,0.002676035207041408,0.0021643575115023006,0.0022775555111022206,0.12887010592987602,0.0
686.0,15.184885629565448,0.6488214672015145,1.7469108830896931,75.22881771343314,0.2453523049926178,0.13625,0.2225,0.64125,0.0,0.017889577915583117,0.009236847369473895,0.0326625325065013,0.0009410882176435287,0.0017559379075815164,0.00279245849169834,0.9895135939558616,0.0
687.0,16.10487100751403,0.34247793780095115,4.148661779030329,1.8461750487657045,6.125203833384354,0.225,0.295,0.48,0.0,0.022531506301260253,0.00837007401480296,0.032228445689137825,0.002557211442288458,0.0010543116623324665,0.003403980796159232,0.023572081472316837,0.0
688.0,15.719612193167123,0.39542901925044105,0.1848817408148295,58.27753916466652,8.172585822658837,0.0525,0.13375,0.81375,0.0,0.005588117623524705,0.008794358871774356,0.011399279855971195,0.0005618123624724945,0.0013695950390078017,0.002318963792758552,0.9074994685986186,0.08345556720944683
689.0,4.387679999302683,0.3174120504232778,5.316324579810485,74.19964023149916,7.738635209526714,0.15625,0.06625,0.7775,0.0,0.028076615323064616,0.008966593318663733,0.0068833766753350675,0.0014817963592718543,0.00034923592718543714,0.0013053610722144429,0.1893534400796513,0.0
690.0,1.0207266262385575,0.599130006928366,3.6259672937534986,68.93827425599584,6.19452403576569,0.25875,0.1725,0.56875,0.0,0.03066713342668534,0.009256451290258053,0.028251650330066016,0.0005624124824964993,7.396663332666532e-05,0.0018244648929785958,0.22427462991389668,0.0378883268859577
691.0,4.976900530387421,0.34218594252438095,8.298978344657705,77.69233966202542,1.0610450965750369,0.60125,0.15125,0.2475,0.0,0.035533106621324265,0.006357871574314863,0.014143828765753153,0.0011823364672934587,0.000683836447289458,0.002659831966393279,0.10350946946186569,0.0
692.0,3.9550008185878953,0.2654887381070596,7.390848531174831,26.48527067125687,2.3765126948856317,0.3025,0.12625,0.57125,0.0,0.01628625725145029,0.00628505701140228,0.030569113822764556,0.0024065813162632527,0.00044306205241048213,0.002601620324064813,0.1446113538922243,0.07941667861362994
